;;nutrition;;;;;;;vitamins & minerals;;;;;;;;;;;;;;;;;;;
NDB_No;Descrip;Energy_kcal;Protein_g;Saturated_fats_g;Fat_g;Carb_g;Fiber_g;Sugar_g;Calcium_mg;Iron_mg;Magnesium_mg;Phosphorus_mg;Potassium_mg;Sodium_mg;Zinc_mg;Copper_mcg;Manganese_mg;Selenium_mcg;VitC_mg;Thiamin_mg;Riboflavin_mg;Niacin_mg;VitB6_mg;Folate_mcg;VitB12_mcg;VitA_mcg;VitE_mg;VitD2_mcg
11308;peas grn (includes baby  lesuer types) cnd drnd sol unprep;68,0000;4,4700;0,1430;0,8000;11,3600;4,9000;2,9900;23,0000;1,1800;18,0000;67,0000;106,0000;273,0000;0,6600;0,1060;0,2130;1,7000;4,2000;0,1070;0,0530;0,9790;0,0560;31,0000;0,0000;43,0000;0.38;0,0000
13422;"beef rnd tip rnd rst ln  fat 0"" fat choic ckd rstd";196,0000;27,0100;3,2570;8,9000;0,0000;0,0000;0,0000;6,0000;2,2200;17,0000;164,0000;216,0000;35,0000;4,4400;0,0590;0,0090;28,3000;0,0000;0,0560;0,1520;4,8840;0,3550;8,0000;1,6200;0,0000;0.39;0,0000
10978;pork ground 84 ln  16 fat ckd pan-broiled;301,0000;27,1400;7,4530;21,3900;0,0000;0,0000;0,0000;20,0000;1,1600;22,0000;221,0000;345,0000;89,0000;2,5400;0,0380;0,0130;43,5000;0,0000;0,3520;0,4620;8,5730;0,5350;4,0000;0,9700;0,0000;0.44;0,5000
5318;duck yng duckl dom wh pekin leg meat bone in ckd woskn brsd;178,0000;29,1000;1,3390;5,9600;0,0000;0,0000;0,0000;10,0000;2,3300;0,0000;0,0000;0,0000;108,0000;0,0000;0,0000;0,0000;21,6000;2,3000;0,0000;0,0000;5,3300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
19719;jamspreserves apricot;242,0000;0,7000;0,0100;0,2000;64,4000;0,3000;43,4000;20,0000;0,4900;4,0000;3,0000;77,0000;40,0000;0,0600;0,1000;0,0400;2,0000;8,8000;0,0000;0,0220;0,0360;0,0200;1,0000;0,0000;10,0000;0.13;0,0000
11896;winged bean immat seeds ckd bld drnd wsalt;37,0000;5,3100;0,1010;0,6600;3,2100;0,0000;0,0000;61,0000;1,0900;30,0000;25,0000;274,0000;240,0000;0,2800;0,0370;0,1580;1,1000;9,8000;0,0860;0,0720;0,6520;0,0820;35,0000;0,0000;4,0000;0,0000;0,0000
11027;bamboo shoots ckd bld drnd wosalt;12,0000;1,5300;0,0510;0,2200;1,9200;1,0000;0,0000;12,0000;0,2400;3,0000;20,0000;533,0000;4,0000;0,4700;0,0820;0,1130;0,4000;0,0000;0,0200;0,0500;0,3000;0,0980;2,0000;0,0000;0,0000;0,0000;0,0000
14169;beverages carob-flavor bev mix pdr prep w whl milk;75,0000;3,1600;1,7790;3,1100;8,6800;0,4000;0,0000;98,0000;0,2500;10,0000;80,0000;131,0000;46,0000;0,3700;0,0250;0,0060;3,6000;0,0000;0,0420;0,1740;0,1380;0,0400;5,0000;0,4200;27,0000;0,0000;0,0000
18002;bagels pln enr w ca prop (includes onion poppy sesame) tstd;287,0000;11,1400;0,2290;1,4300;57,3900;1,8000;9,1400;15,0000;4,5000;24,0000;92,0000;116,0000;457,0000;1,3000;0,1500;0,5750;25,2000;0,0000;0,6020;0,2700;4,3750;0,0700;28,0000;0,0000;0,0000;0.12;0,0000
15089;sardine pacific cnd in tomato sau drnd sol wbone;185,0000;20,8600;2,6840;10,4500;0,5400;0,1000;0,4300;240,0000;2,3000;34,0000;366,0000;341,0000;414,0000;1,4000;0,2720;0,2060;40,6000;1,0000;0,0440;0,2330;4,2000;0,1230;24,0000;9,0000;34,0000;1.38;4,8000
Q003;lobster  brown ;69,7880;15,9600;0,1060;0,5600;0,0000;0,0000;0,0000;73,0600;0,7700;45.34;223,0000;212,0000;140,0000;1,1600;0,1200;0,0700;33,8200;0,0000;0,0100;0,0100;0,6300;216,0000;1129,0000;0,0000;0,0000;1.35;0,0000
4610;margarine reg 80 fat comp stk w salt;717,0000;0,1600;15,1890;80,7100;0,7000;0,0000;0,0000;3,0000;0,0600;3,0000;5,0000;18,0000;751,0000;0,0000;0,0000;0,0000;0,0000;0,2000;0,0100;0,0370;0,0230;0,0090;1,0000;0,1000;819,0000;9,0000;0,0000
36048;carrabba's italian grill spaghetti w pomodoro sau;104,0000;3,4200;0,3600;1,7500;18,6300;1,7000;1,8700;17,0000;0,7400;14,0000;43,0000;143,0000;218,0000;0,3300;0,0710;0,2060;6,9000;1,0000;0,0770;0,1300;1,1830;0,0860;0,0000;0,0000;9,0000;0.84;0,0000
18943;pie crust cookie-type choc ready crust;484,0000;6,0800;4,7250;22,4200;64,4800;2,7000;26,3100;32,0000;4,3000;40,0000;120,0000;187,0000;503,0000;2,1000;0,7700;1,8330;2,5000;0,0000;0,3360;0,2650;3,0730;0,0430;22,0000;0,0000;0,0000;1.79;0,0000
17189;veal var meatsby-products brain ckd brsd;136,0000;11,4800;2,1800;9,6300;0,0000;0,0000;0,0000;16,0000;1,6700;16,0000;385,0000;214,0000;156,0000;1,6100;0,2600;0,0380;11,0000;13,0000;0,0800;0,2000;2,4300;0,1700;3,0000;9,6500;0,0000;0,0000;0,0000
13921;"beef tenderloin steak ln  fat 18"" fat choic ckd brld";273,0000;26,4300;7,0010;17,7800;0,0000;0,0000;0,0000;17,0000;1,7600;21,0000;196,0000;318,0000;52,0000;4,6700;0,0850;0,0090;28,2000;0,0000;0,0660;0,1160;7,1690;0,5270;8,0000;1,7400;0,0000;0.47;0,0000
18927;crackers chs sandwich-type w chs filling;490,0000;8,9200;4,8100;24,4100;58,7600;1,9000;12,3300;89,0000;2,1300;28,0000;288,0000;295,0000;878,0000;0,5700;0,2420;0,4970;10,0000;2,6000;0,5080;0,4570;3,4780;0,1140;16,0000;0,8000;11,0000;1.99;0,0000
18027;bread egg;287,0000;9,5000;1,5930;6,0000;47,8000;2,3000;1,7800;93,0000;3,0400;19,0000;106,0000;115,0000;380,0000;0,7900;0,1620;0,5000;30,1000;0,0000;0,4380;0,4360;4,8480;0,0640;70,0000;0,1000;63,0000;0.26;0,4000
20421;pasta ckd unenr wo added salt;158,0000;5,8000;0,1760;0,9300;30,8600;1,8000;0,5600;7,0000;0,5000;18,0000;58,0000;44,0000;1,0000;0,5100;0,1000;0,3220;26,4000;0,0000;0,0200;0,0200;0,4000;0,0490;7,0000;0,0000;0,0000;0.06;0,0000
4037;oil rice bran;884,0000;0,0000;19,7000;100,0000;0,0000;0,0000;0,0000;0,0000;0,0700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;32.3;0,0000
36407;restaurant latino arroz con grandules (rice  pigeonpeas);182,0000;3,5000;0,7630;4,9800;30,7500;1,4000;0,0000;8,0000;0,2900;14,0000;54,0000;84,0000;583,0000;0,7400;0,1260;0,5870;0,0000;0,0000;0,0300;0,0150;0,5300;0,0400;0,0000;0,0000;0,0000;0.68;0,0000
4559;shortening household soybn (hydr)palm;884,0000;0,0000;25,0200;100,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
3981;inf formula  mead johns  enfamil  enfagrow  gentlea tod  rtf;66,0000;1,7100;1,6020;3,5000;6,9000;0,0000;6,9000;128,0000;1,3100;5,0000;85,0000;85,0000;26,0000;0,6600;0,0490;0,0100;1,8000;7,9000;0,0530;0,0920;0,6570;0,0390;0,0000;0,2000;60,0000;0.59;1,0000
23084;"beef chuck mock tender steak bnless ln 0"" fat choic ckd brsd";197,0000;33,5500;2,7080;6,9400;0,0000;0,0000;0,0000;15,0000;3,5300;23,0000;240,0000;315,0000;67,0000;11,0100;0,1500;0,0150;38,5000;0,0000;0,0900;0,2870;3,8670;0,3810;8,0000;4,4400;1,0000;0.11;0,1000
18378;cookies choc chip prep from recipe made wbutter;488,0000;5,7000;14,0710;28,4000;58,2000;0,0000;0,0000;38,0000;2,4800;55,0000;100,0000;221,0000;341,0000;0,9400;0,3860;0,6630;11,2000;0,2000;0,1840;0,1770;1,3650;0,0840;13,0000;0,0800;139,0000;0,0000;0,0000
11030;beans kidney mature seeds sprouted ckd bld drnd wosalt;33,0000;4,8300;0,0830;0,5800;4,7200;0,0000;0,0000;19,0000;0,8900;23,0000;38,0000;194,0000;7,0000;0,4400;0,1740;0,1990;0,6000;35,6000;0,3620;0,2730;3,0240;0,0930;47,0000;0,0000;0,0000;0,0000;0,0000
14061;beverages energy drk sugar free;4,0000;0,4200;0,0000;0,0000;0,4200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;42,0000;0,0000;0,0000;0,0000;0,0000;25,0000;0,0000;0,0000;0,0000;0,8330;0,0000;2,5000;0,0000;0,0000;0,0000
3989;inf formula gerber good start 2 gentle plus rtf;66,0000;1,4400;0,9750;3,3400;7,6100;0,0000;7,6100;125,0000;1,3100;0,0000;70,0000;71,0000;18,0000;0,5200;0,0520;0,0100;2,0000;7,9000;0,0660;0,0920;0,6890;0,0490;0,0000;0,2200;60,0000;0.59;1,0000
17330;game meat bison ground raw;223,0000;18,6700;6,8020;15,9300;0,0000;0,0000;0,0000;11,0000;2,6000;19,0000;181,0000;307,0000;66,0000;4,2900;0,1310;0,0090;18,7000;0,0000;0,1300;0,2270;4,9100;0,3530;11,0000;1,7900;0,0000;0.24;0,0000
28390;pepperidge farm lt style wheat bread;256,0000;0,0100;0,7000;1,9000;45,6000;7,5000;4,4000;139,0000;3,5000;0,0000;0,0000;0,0000;378,0000;0,0000;0,0000;0,0000;0,0000;1,1000;0,4000;0,2000;4,4000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
21107;"fast foods hamburger; single reg patty; pln";297,0000;16,5200;4,4930;12,0100;31,5000;1,7000;4,8800;62,0000;3,0600;27,0000;134,0000;197,0000;331,0000;2,5200;0,1210;0,3570;20,3000;0,0000;0,3170;0,3630;5,6170;0,2120;51,0000;0,8900;9,0000;0.38;0,1000
E035;litchi;53,7750;0,9900;0,0915;0,2600;11,4100;1,3400;9,3000;5,7700;0,7900;14.58;23,3200;161,0000;0,5400;0,2400;0,1100;0,0400;0,4600;33,8200;0,0200;0,0600;0,2300;0,0700;15,6900;0,0000;0,2100;0.06;0,0003
23224;"beef plate stek bnls outsde skrt ln  fat 0"" fat all grds rw";232,0000;17,9800;7,1380;17,5900;0,3500;0,0000;0,0000;6,0000;3,4200;19,0000;142,0000;242,0000;65,0000;4,7200;0,1700;0,1700;22,6000;0,0000;0,1040;0,5560;4,0920;0,3850;3,0000;5,2500;4,0000;0.15;0,1000
P032;kulam paarai;119,7390;21,6200;1,4300;3,6000;0,0000;0,0000;0,0000;15,1700;0,5000;30.79;244,0000;366,0000;49,1700;0,5200;0,0500;0,0100;21,5100;0,0000;0,0600;0,0100;1,9700;218,0000;699,0000;0,0000;0,0000;1.05;0,0000
7940;macaroni  chs loaf  chick  pork  bf;228,0000;11,7600;5,6140;14,9600;11,6300;0,0000;0,0000;122,0000;1,2000;27,0000;173,0000;313,0000;3,0000;1,5100;0,1100;0,2770;23,0000;16,7000;0,2370;0,2490;2,8400;0,3290;12,0000;0,6800;0,0000;0,0000;0,0000
7044;usda cmdty luncheon meat cnd;189,0000;17,5000;3,9440;12,7700;1,0400;0,0000;0,0000;5,0000;0,9700;18,0000;170,0000;300,0000;820,0000;2,1500;0,0300;0,0370;38,3000;0,0000;0,1280;0,2130;5,2250;0,2720;0,0000;0,9200;0,0000;0.16;0,0000
13231;"beef shrt loin prtrhs steak ln 18"" fat choic raw";161,0000;22,1300;2,8940;7,3900;0,0000;0,0000;0,0000;18,0000;1,9800;11,0000;209,0000;276,0000;56,0000;3,6100;0,0580;0,0030;23,0000;0,0000;0,0510;0,2750;5,4120;0,6470;3,0000;1,9300;0,0000;0.13;0,1000
11865;squash wntr acorn ckd bld mshd wsalt;34,0000;0,6700;0,0170;0,0800;8,7900;2,6000;0,0000;26,0000;0,5600;26,0000;27,0000;263,0000;239,0000;0,1100;0,0520;0,1460;0,4000;6,5000;0,1000;0,0080;0,5310;0,1170;11,0000;0,0000;13,0000;0,0000;0,0000
6285;sauce swt  sour prepared-from-recipe;79,0000;1,8400;0,1440;0,5800;16,7200;0,4000;10,8100;16,0000;0,6700;13,0000;30,0000;193,0000;347,0000;0,1800;0,1000;0,2470;1,6000;5,0000;0,0420;0,0630;1,1780;0,0870;10,0000;0,0000;6,0000;0.32;0,0000
23360;"beef rnd eye of rnd rst bnless ln 0"" fat all grds raw";121,0000;23,3700;1,0860;3,0400;0,0000;0,0000;0,0000;13,0000;1,4500;12,0000;222,0000;319,0000;53,0000;3,4200;0,0420;0,0010;22,6000;0,0000;0,0630;0,1840;6,7200;0,6440;4,0000;1,8400;1,0000;0.24;0,0000
21143;chick-fil-a chick-n-strips;228,0000;21,4000;2,0570;11,2000;10,3900;0,9000;1,2400;25,0000;0,9700;30,0000;264,0000;497,0000;577,0000;0,7200;0,0600;0,1210;20,6000;1,0000;0,1530;0,2700;8,7630;0,4760;0,0000;0,1900;0,0000;1.56;0,0000
9217;orange-grapefruit juc cnd or btld unswtnd;43,0000;0,6000;0,0110;0,1000;10,2800;0,1000;10,1800;8,0000;0,4600;10,0000;14,0000;158,0000;3,0000;0,0700;0,0760;0,0170;0,1000;29,1000;0,0560;0,0300;0,3360;0,0230;14,0000;0,0000;6,0000;0.14;0,0000
6967;soup veg soup cond lo na prep w eq volume h2o;33,0000;1,1000;0,0740;0,4500;6,0600;1,1000;2,1500;12,0000;0,3300;13,0000;23,0000;217,0000;194,0000;0,2000;0,1210;0,1250;2,0000;0,4000;0,0550;0,0460;0,7700;0,0840;6,0000;0,0000;43,0000;0.72;0,0000
18175;cookies ladyfingers wlemon jucrind;365,0000;10,6000;3,0690;9,1000;59,7000;1,0000;25,3900;47,0000;3,5800;12,0000;173,0000;113,0000;147,0000;1,1400;0,0950;0,2400;21,1000;3,7000;0,2840;0,4280;2,1040;0,1220;37,0000;0,7500;3,0000;0.63;0,6000
10001;pork frsh carcass lnfat raw;376,0000;13,9100;12,4400;35,0700;0,0000;0,0000;0,0000;19,0000;0,6900;13,0000;155,0000;253,0000;42,0000;1,5900;0,0550;0,0110;28,4000;0,4000;0,5950;0,2070;3,8460;0,2840;4,0000;0,6100;2,0000;0.29;0,0000
9412;pears raw bartlett;63,0000;0,3900;0,0000;0,1600;15,0100;3,1000;9,6900;9,0000;0,1900;6,0000;11,0000;101,0000;1,0000;0,0800;0,0780;0,0370;0,1000;4,4000;0,0120;0,0260;0,1640;0,0260;6,0000;0,0000;1,0000;0.12;0,0000
23560;beef ground 95 ln meat  5 fat crumbles ckd pan-browned;193,0000;29,1700;3,2980;7,5800;0,0000;0,0000;0,0000;9,0000;3,2300;28,0000;263,0000;459,0000;85,0000;7,0600;0,1060;0,0130;21,6000;0,0000;0,0420;0,1910;7,2900;0,4280;7,0000;2,8000;3,0000;0.12;0,0000
10024;pork frsh loin whl ln raw;143,0000;21,4300;1,9500;5,6600;0,0000;0,0000;0,0000;17,0000;0,8400;23,0000;211,0000;389,0000;52,0000;1,8400;0,0620;0,0120;36,1000;0,6000;0,9890;0,2670;4,9150;0,5270;5,0000;0,6300;2,0000;0.18;0,5000
11574;turnip grns frz unprep;22,0000;2,4700;0,0730;0,3100;3,6700;2,5000;0,0000;118,0000;1,5100;27,0000;27,0000;184,0000;12,0000;0,1700;0,0570;0,3690;0,9000;26,8000;0,0440;0,0910;0,3830;0,1000;74,0000;0,0000;309,0000;0,0000;0,0000
35173;elk free range ground raw (shoshone bannock);97,0000;20,1400;0,7060;1,8000;0,0000;0,0000;0,0000;4,0000;7,1700;22,0000;196,0000;328,0000;49,0000;5,8200;0,1590;0,0380;14,3000;0,0000;0,1800;0,3090;5,9700;0,6300;0,0000;3,4500;0,0000;0,0000;0,0000
9029;apricots cnd ex hvy syrup pk woskn solliquids;96,0000;0,5500;0,0030;0,0400;24,8500;1,6000;0,0000;8,0000;0,6200;8,0000;15,0000;126,0000;13,0000;0,1000;0,0640;0,0500;0,0000;2,4000;0,0160;0,0220;0,3400;0,0540;2,0000;0,0000;74,0000;0,0000;0,0000
O033;beef  tripe;75,5240;13,1000;1,3710;2,5100;0,0000;0,0000;0,0000;15,3000;0,8400;9.33;60,1700;143,0000;41,0000;2,0200;0,0400;0,0300;10,1800;0,0000;0,0300;0,0800;1,3100;0,2300;1,4500;0,0000;0,0000;0.41;0,0000
9266;pineapple raw all var;50,0000;0,5400;0,0090;0,1200;13,1200;1,4000;9,8500;13,0000;0,2900;12,0000;8,0000;109,0000;1,0000;0,1200;0,1100;0,9270;0,1000;47,8000;0,0790;0,0320;0,5000;0,1120;18,0000;0,0000;3,0000;0.02;0,0000
22976;ravioli chs w tomato sau frz not prep incl reg  lt entrees;111,0000;4,5200;1,1910;2,6100;17,3100;1,4000;4,0900;79,0000;0,9300;20,0000;78,0000;233,0000;280,0000;0,4300;0,0790;0,1840;12,1000;2,8000;0,1180;0,1160;1,2670;0,1080;13,0000;0,1400;35,0000;0.98;0,1000
28285;bread chapati or roti whl wheat commly prep frz;299,0000;7,8500;3,3110;9,2000;46,1300;9,7000;2,9300;36,0000;2,2000;56,0000;158,0000;196,0000;298,0000;1,5400;0,2290;1,7470;26,6000;0,0000;0,4500;0,1800;4,6100;0,2800;45,0000;0,0000;0,0000;0.55;0,0000
35179;chokecherries raw pitted (shoshone bannock);156,0000;2,8900;0,0000;0,9800;33,8800;17,0000;14,2200;40,0000;0,4000;21,0000;45,0000;309,0000;2,0000;0,1900;0,0680;0,1920;1,7000;0,7000;0,0290;0,0580;0,6720;0,1930;10,0000;0,0000;2,0000;0.75;0,0000
11164;collards frz chopd ckd bld drnd wosalt;36,0000;2,9700;0,0600;0,4100;7,1000;2,8000;0,5700;210,0000;1,1200;30,0000;27,0000;251,0000;50,0000;0,2700;0,0550;0,6630;1,5000;26,4000;0,0470;0,1150;0,6350;0,1140;76,0000;0,0000;575,0000;1.25;0,0000
14154;beverages energy drk red bull;43,0000;0,4600;0,0000;0,0000;10,2300;0,0000;10,2200;6,0000;0,0600;19,0000;0,0000;3,0000;39,0000;0,0100;0,0020;0,0050;0,2000;0,0000;0,0400;0,1030;9,8270;2,1670;0,0000;1,9700;0,0000;0,0000;0,0000
17383;lamb nz imp square-cut shldr chops ln raw;164,0000;20,6200;2,7690;9,0800;0,0000;0,0000;0,0000;27,0000;1,1800;21,0000;189,0000;321,0000;82,0000;3,2900;0,0890;0,0080;7,4000;0,0000;0,0680;0,1800;3,8620;0,0630;0,0000;2,5200;6,0000;0.39;0,1000
5046;chicken broilers or fryers dk meat meat only ckd stwd;192,0000;25,9700;2,4500;8,9800;0,0000;0,0000;0,0000;14,0000;1,3600;20,0000;143,0000;181,0000;74,0000;2,6600;0,0750;0,0200;17,3000;0,0000;0,0550;0,2020;4,7370;0,2100;7,0000;0,2200;21,0000;0.27;0,1000
4023;salad drsng 1000 island drsng red fat;195,0000;0,8300;0,7460;11,3200;24,0600;1,2000;17,3100;27,0000;0,9000;7,0000;14,0000;202,0000;955,0000;0,1900;0,0000;0,1200;0,0000;1,5000;0,0490;0,0430;0,4370;0,0000;0,0000;0,0000;16,0000;1,0000;0,0000
17273;veal breast plate half bnless lnfat ckd brsd;282,0000;25,9300;7,4340;18,9500;0,0000;0,0000;0,0000;8,0000;0,7500;19,0000;186,0000;266,0000;64,0000;3,4700;0,0690;0,0080;10,6000;0,0000;0,0530;0,2960;7,8950;0,2610;13,0000;1,3300;0,0000;0,0000;0,0000
8583;cereals rte general mills fruity cheerios;381,0000;5,8000;0,6900;4,5900;84,1900;5,9000;32,2000;370,0000;16,7000;30,0000;222,0000;214,0000;501,0000;13,8900;0,1940;0,0000;13,1000;55,6000;1,3900;1,6000;18,5000;1,8500;19,0000;5,5900;534,0000;0.79;3,7000
14108;alcoholic bev wine table red sangiovese;86,0000;0,0700;0,0000;0,0000;2,6200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
18110;cake fruitcake commly prep;324,0000;2,9000;1,0480;9,1000;61,6000;3,7000;27,4200;33,0000;2,0700;16,0000;52,0000;153,0000;101,0000;0,2700;0,0500;0,2200;2,0000;0,5000;0,0500;0,0990;0,7910;0,0460;3,0000;0,0100;7,0000;0.9;0,0000
17004;"lamb dom comp of rtl cuts ln 14""fat choic ckd";206,0000;28,2200;3,4000;9,5200;0,0000;0,0000;0,0000;15,0000;2,0500;26,0000;210,0000;344,0000;76,0000;5,2700;0,1280;0,0280;26,1000;0,0000;0,1000;0,2800;6,3200;0,1600;23,0000;2,6100;0,0000;0.19;0,0000
9433;clementines raw;47,0000;0,8500;0,0000;0,1500;12,0200;1,7000;9,1800;30,0000;0,1400;10,0000;21,0000;177,0000;1,0000;0,0600;0,0430;0,0230;0,1000;48,8000;0,0860;0,0300;0,6360;0,0750;24,0000;0,0000;0,0000;0.2;0,0000
25000;popcorn oil-popped lofat;402,0000;10,7200;1,1840;6,1000;76,0400;13,6000;0,6500;14,0000;2,8700;124,0000;304,0000;284,0000;571,0000;2,8000;0,2620;1,0850;6,9000;0,0000;0,0700;0,1510;2,0990;0,2100;18,0000;0,0000;13,0000;0.41;0,0000
17362;lamb nz imp subcutaneous fat ckd;674,0000;5,2400;31,4410;72,2800;0,6200;0,0000;0,0000;6,0000;0,7000;9,0000;84,0000;164,0000;43,0000;1,0300;0,0300;0,0050;2,1000;0,0000;0,0940;0,0580;1,5300;0,0610;0,0000;0,7000;60,0000;1.02;0,1000
3069;babyfood dinner chick noodle jr;55,0000;2,3700;0,3380;1,1800;8,7900;0,9000;1,0700;21,0000;0,3800;7,0000;79,0000;39,0000;35,0000;0,4000;0,0300;0,1000;3,7000;0,1000;0,0320;0,0400;0,7030;0,0520;5,0000;0,0100;87,0000;0.15;0,0000
28112;keebler ready crust shortbread pie crust;502,0000;4,4000;5,1000;23,1000;69,1000;1,3000;26,6000;0,0000;2,3000;0,0000;89,0000;8,0000;430,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,3000;0,2200;2,6000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
15056;mullet striped ckd dry heat;150,0000;24,8100;1,4310;4,8600;0,0000;0,0000;0,0000;31,0000;1,4100;33,0000;244,0000;458,0000;71,0000;0,8800;0,1410;0,0220;46,8000;1,2000;0,1000;0,1000;6,3000;0,4900;10,0000;0,2500;42,0000;0,0000;0,0000
28344;crackers gluten-free multigrain  veg made w corn starch ;456,0000;2,5000;5,7110;15,4100;76,9400;3,0000;3,9000;28,0000;0,5600;15,0000;57,0000;86,0000;890,0000;0,4400;0,0870;0,2990;0,0000;0,0000;0,0600;0,1000;0,6300;0,0700;7,0000;0,0000;0,0000;0,0000;0,0000
19422;snacks potato chips red fat;471,0000;7,1000;4,1600;20,8000;66,9000;5,9000;0,2200;21,0000;1,3500;89,0000;193,0000;1744,0000;492,0000;0,0700;0,6000;0,4400;8,1000;25,7000;0,2080;0,2670;7,0000;0,6710;27,0000;0,0000;0,0000;5.47;0,0000
35058;oopah (tunicate) whl animal (alaska native);67,0000;11,7000;0,0000;2,2000;0,0000;0,0000;0,0000;53,0000;20,7000;0,0000;103,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,1000;0,9000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
18200;cookies oatmeal commly prep spl dietary;449,0000;4,8000;2,6930;18,0000;69,9000;2,9000;31,6500;54,0000;4,0700;17,0000;122,0000;175,0000;273,0000;0,4900;0,1510;0,6400;4,4000;0,3000;0,4600;0,2110;3,2360;0,0260;7,0000;0,0000;1,0000;1.52;0,0000
14559;beverages h2o btld non-carbonated evian;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;8,0000;0,0000;2,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
17034;"lamb dom rib ln 14""fat choic ckd rstd";232,0000;26,1600;4,7600;13,3100;0,0000;0,0000;0,0000;21,0000;1,7700;23,0000;195,0000;315,0000;81,0000;4,4700;0,1290;0,0280;26,9000;0,0000;0,0900;0,2300;6,1600;0,1500;22,0000;2,1600;0,0000;0.15;0,0000
17022;"lamb dom leg sirloin half ln 14""fat choic ckd rstd";204,0000;28,3500;3,2800;9,1700;0,0000;0,0000;0,0000;8,0000;2,2000;25,0000;203,0000;333,0000;71,0000;4,8500;0,1190;0,0280;30,8000;0,0000;0,1200;0,3100;6,2700;0,1700;21,0000;2,5800;0,0000;0.17;0,0000
10853;hormel always tender pork tenderloin peppercorn-flavored;110,0000;17,2100;1,1600;3,8000;1,8200;0,0000;0,1400;14,0000;1,1000;21,0000;0,0000;586,0000;594,0000;1,4000;0,1000;0,0000;0,0000;1,4000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
19904;chocolate dk 70-85 cacao sol;598,0000;7,7900;24,4890;42,6300;45,9000;10,9000;23,9900;73,0000;11,9000;228,0000;308,0000;715,0000;20,0000;3,3100;1,7660;1,9480;6,8000;0,0000;0,0340;0,0780;1,0540;0,0380;0,0000;0,2800;2,0000;0.59;0,0000
9530;fruit juc smoothie odwalla strawberry banana;48,0000;0,5000;0,1200;0,3200;11,0500;0,6000;9,9000;10,0000;0,2000;14,0000;18,0000;201,0000;2,0000;0,0800;0,0400;0,1800;0,2000;38,4000;0,0500;0,0500;0,2850;0,0650;30,0000;0,0000;11,0000;8.93;0,0000
17375;lamb nz imp sweetbread raw;72,0000;11,0000;1,6020;3,1600;0,0000;0,0000;0,0000;2,0000;0,5400;14,0000;310,0000;302,0000;39,0000;0,9800;0,0600;0,0100;8,6000;0,0000;0,0540;0,0670;1,3420;0,0000;0,0000;1,8300;5,0000;0.48;0,1000
6037;soup lentil wham cnd rts;56,0000;3,7400;0,4500;1,1200;8,1600;0,0000;0,0000;17,0000;1,0700;9,0000;74,0000;144,0000;532,0000;0,3000;0,0700;0,1200;0,3000;1,7000;0,0700;0,0450;0,5450;0,0900;20,0000;0,1200;7,0000;0,0000;0,0000
90480;syrup cane;269,0000;0,0000;0,0000;0,0000;73,1400;0,0000;73,2000;13,0000;3,6000;10,0000;8,0000;63,0000;58,0000;0,1900;0,0200;0,0000;0,7000;0,0000;0,1300;0,0600;0,1000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
20324;cornmeal white self-rising bolted w wheat flr added enr;348,0000;8,4100;0,4000;2,8500;73,4300;6,3000;0,0000;299,0000;4,9500;54,0000;651,0000;207,0000;1319,0000;1,3900;0,1390;0,0000;0,0000;0,0000;0,7130;0,4330;5,2020;0,3850;66,0000;0,0000;0,0000;0,0000;0,0000
23653;"beef rnd tip rnd rst ln 0"" fat sel raw";122,0000;21,3800;1,1470;3,3500;0,0000;0,0000;0,0000;20,0000;1,7800;23,0000;203,0000;337,0000;58,0000;4,1300;0,0970;0,0130;28,8000;0,0000;0,0880;0,1360;6,3590;0,6280;12,0000;1,2500;0,0000;0.27;0,0000
